barcode,control symbol,title,series,series title,contents dates,contents start year,contents end year,access status,access decision reasons,access decision date
55545,G1924/3039,Increments to Permanent Professional Officers.,A106,"Correspondence files, annual single number series with 'G' [General] prefix",1918 - 1925,1918,1925,Closed,Withheld pending adv,2012-07-16 00:00:00
140757,3034/2/2/2 PART 7,Indonesia. Communism in Indonesia,A1838,"Correspondence files, multiple number series [Main correspondence files series of the agency]",1960 - 1962,1960,1962,Closed,33(1)(a) | 33(1)(b) | Withheld pending adv,2012-05-14 00:00:00
170962,41/301/176,[Title of item withheld],A816,"Correspondence files, multiple number series [Classified 301] [Main correspondence files series of the agency]",1952 - 1952,1952,1952,Closed,33(1)(a) | 33(1)(b) | Withheld pending adv,1988-08-29 00:00:00
199400,5/515/32 PART 2,"Guided Missiles - ""Seaslug"" Ship-to-Air. Part 2",A1196,"Correspondence files, multiple number series [Class 501] [501-539] [Classified] [Main correspondence files series of the agency]",1956 - 1958,1956,1958,Closed,Withheld pending adv,2016-07-01 00:00:00
199424,5/515/148,Armament Research and Development - guided weapons - UK organisation and establishment.,A1196,"Correspondence files, multiple number series [Class 501] [501-539] [Classified] [Main correspondence files series of the agency]",1957 - 1959,1957,1959,Closed,Withheld pending adv,2014-11-06 00:00:00
200647,36/501/729 PART 2,RAAF Component of the Strategic Reserve- Execution of Policy. (Equipment Aspects).,A1196,"Correspondence files, multiple number series [Class 501] [501-539] [Classified] [Main correspondence files series of the agency]",1958 - 1958,1958,1958,Closed,Withheld pending adv,2016-11-02 00:00:00
200648,36/501/729 PART 3,RAAF Component Strategic Reserve. (Execution of Policy) Equipment Aspects. Part 3.,A1196,"Correspondence files, multiple number series [Class 501] [501-539] [Classified] [Main correspondence files series of the agency]",1958 - 1959,1958,1959,Closed,Withheld pending adv,2016-11-02 00:00:00
200654,36/501/752,Fighter Effectiveness A R L Study Comparison of Interception.,A1196,"Correspondence files, multiple number series [Class 501] [501-539] [Classified] [Main correspondence files series of the agency]",1958 - 1959,1958,1959,Closed,Withheld pending adv,2016-07-21 00:00:00
248087,270/2/12/1,"ANZUS Treaty - 12th Meeting Arrangements, Date, Representation etc.",A1838,"Correspondence files, multiple number series [Main correspondence files series of the agency]",1963 - 1963,1963,1963,Closed,Withheld pending adv,2017-01-06 00:00:00
248088,270/2/12/2 PART 1,"ANZUS Treaty - 12th Meeting Agenda, Brief, Proceedings, Report.",A1838,"Correspondence files, multiple number series [Main correspondence files series of the agency]",1963 - 1963,1963,1963,Closed,Withheld pending adv,2016-09-29 00:00:00
271461,69/1/3/7 PART 2,USSR Relations with Australia Activities of Australian Communist Party,A1838,"Correspondence files, multiple number series [Main correspondence files series of the agency]",1963 - 1964,1963,1964,Closed,Withheld pending adv,2011-11-01 00:00:00
271686,33/1/5/1 PART 3,Hungary UN Special Committee on Hungary,A1838,"Correspondence files, multiple number series [Main correspondence files series of the agency]",1957 - 1957,1957,1957,Closed,Withheld pending adv,2015-05-06 00:00:00
271776,80/1/3/3/11,Europe - Sir Alan Watt's Tour 1962,A1838,"Correspondence files, multiple number series [Main correspondence files series of the agency]",1962 - 1964,1962,1964,Closed,Withheld pending adv,2012-02-13 00:00:00
272002,TS383/6/5,Voyage of the TIKI - Top Secret documents,A1838,"Correspondence files, multiple number series [Main correspondence files series of the agency]",1952 - 1952,1952,1952,Closed,Withheld pending adv,2017-03-20 00:00:00
273110,169/12/5 PART 1,India. Aid to India,A1838,"Correspondence files, multiple number series [Main correspondence files series of the agency]",1962 - 1962,1962,1962,Closed,Withheld pending adv,2014-12-11 00:00:00
273111,169/12 PART 2,India-Defence,A1838,"Correspondence files, multiple number series [Main correspondence files series of the agency]",1960 - 1964,1960,1964,Closed,Withheld pending adv,2014-12-08 00:00:00
273160,169/11/52 PART 3,India - Foreign Policy - Relations with USSR [Union of Soviet Socialist Republics],A1838,"Correspondence files, multiple number series [Main correspondence files series of the agency]",1955 - 1957,1955,1957,Closed,Withheld pending adv,2012-07-31 00:00:00
273209,169/10/2,India - Relations with Australia - Economic [3cms],A1838,"Correspondence files, multiple number series [Main correspondence files series of the agency]",1951 - 1973,1951,1973,Closed,Withheld pending adv,2011-07-05 00:00:00
273217,169/11/87 PART 8,India Relations with China,A1838,"Correspondence files, multiple number series [Main correspondence files series of the agency]",1960 - 1960,1960,1960,Closed,Withheld pending adv,2015-11-30 00:00:00
273218,169/11/87 PART 9,India Relations with China,A1838,"Correspondence files, multiple number series [Main correspondence files series of the agency]",1960 - 1960,1960,1960,Closed,Withheld pending adv,2016-05-25 00:00:00
273271,162/11/52 PART 1,Congo. Relations with Other Countries - USSR,A1838,"Correspondence files, multiple number series [Main correspondence files series of the agency]",1960 - 1960,1960,1960,Closed,Withheld pending adv,2011-11-29 00:00:00
273272,162/11/73 PART 2,Congo. Relations with Other Countries. Congo - Belgium,A1838,"Correspondence files, multiple number series [Main correspondence files series of the agency]",1960 - 1961,1960,1961,Closed,Withheld pending adv,2011-11-29 00:00:00
273274,162/11/73 PART 1,Congo. Relations with Other Countries - Congo - Belgium,A1838,"Correspondence files, multiple number series [Main correspondence files series of the agency]",1960 - 1960,1960,1960,Closed,Withheld pending adv,2011-12-01 00:00:00
273430,160/2/1 PART 9,Ceylon - Political - General,A1838,"Correspondence files, multiple number series [Main correspondence files series of the agency]",1961 - 1962,1961,1962,Closed,Withheld pending adv,2017-03-22 00:00:00
273431,160/2/1 PART 10,Ceylon - Political - General,A1838,"Correspondence files, multiple number series [Main correspondence files series of the agency]",1961 - 1962,1961,1962,Closed,Withheld pending adv,2017-03-21 00:00:00
273432,160/2/1 PART 11,Ceylon - Political - General,A1838,"Correspondence files, multiple number series [Main correspondence files series of the agency]",1961 - 1964,1961,1964,Closed,Withheld pending adv,2017-03-21 00:00:00
273441,162/2/1 PART 3,Congo - Political General,A1838,"Correspondence files, multiple number series [Main correspondence files series of the agency]",1960 - 1960,1960,1960,Closed,Withheld pending adv,2011-12-02 00:00:00
273470,160/2/1 PART 8,Ceylon - Political - General,A1838,"Correspondence files, multiple number series [Main correspondence files series of the agency]",1960 - 1960,1960,1960,Closed,Withheld pending adv,2017-03-21 00:00:00
277191,S250793,Non-British European Migration from China Part 6,A6980,"Secret correspondence files, single number series with block allocations and 'S' [Secret] prefix",1968 - 1979,1968,1979,Closed,Withheld pending adv,2010-08-04 00:00:00
279665,169/12/5 PART 9,India - Defence Military Aid,A1838,"Correspondence files, multiple number series [Main correspondence files series of the agency]",1964 - 1964,1964,1964,Closed,Withheld pending adv,2015-02-11 00:00:00
279666,169/12/5 PART 10,India - Defence Military Aid,A1838,"Correspondence files, multiple number series [Main correspondence files series of the agency]",1964 - 1964,1964,1964,Closed,Withheld pending adv,2015-02-13 00:00:00
279966,3125/11/161 PART 2,North Korea - Relations with the USA,A1838,"Correspondence files, multiple number series [Main correspondence files series of the agency]",1968 - 1968,1968,1968,Closed,Withheld pending adv,2017-02-03 00:00:00
279967,3125/11/161 PART 3,North Korea - Relations with the USA,A1838,"Correspondence files, multiple number series [Main correspondence files series of the agency]",1968 - 1968,1968,1968,Closed,Withheld pending adv,2017-02-03 00:00:00
279968,3125/11/161 PART 4,North Korea - Relation with the USA,A1838,"Correspondence files, multiple number series [Main correspondence files series of the agency]",1968 - 1970,1968,1970,Closed,Withheld pending adv,2017-11-20 00:00:00
280018,3127/2/1 PART 13A,Korea - Political - General,A1838,"Correspondence files, multiple number series [Main correspondence files series of the agency]",1964 - 1964,1964,1964,Closed,Withheld pending adv,2014-11-24 00:00:00
280019,3127/2/1 PART 13,South Korea - Political - General,A1838,"Correspondence files, multiple number series [Main correspondence files series of the agency]",1961 - 1961,1961,1961,Closed,Withheld pending adv,2014-12-08 00:00:00
280020,3127/2/1 PART 14A,Korea: Political - General,A1838,"Correspondence files, multiple number series [Main correspondence files series of the agency]",1964 - 1965,1964,1965,Closed,Withheld pending adv,2014-11-24 00:00:00
280022,3127/2/1 PART 15A,Korea - Political - General,A1838,"Correspondence files, multiple number series [Main correspondence files series of the agency]",1965 - 1967,1965,1967,Closed,Withheld pending adv,2014-12-01 00:00:00
302544,1957/4254,"ANZUS Council meeting - Washington, November 1956",A1209,"Correspondence files, annual single number series [classified] with occasional C [classified] suffix [Main correspondence files series of the agency]",1956 - 1956,1956,1956,Closed,33(1)(a) | 33(1)(b) | Withheld pending adv,2010-04-06 00:00:00
302619,3127/2/4 PART 4,Korea - Political - South Korea - General - Elections,A1838,"Correspondence files, multiple number series [Main correspondence files series of the agency]",1959 - 1960,1959,1960,Closed,Withheld pending adv,2014-11-24 00:00:00
302632,3127/2/1/2 PART 4,South Korea - Political - U.K. Fortnightly Summary of Events,A1838,"Correspondence files, multiple number series [Main correspondence files series of the agency]",1962 - 1968,1962,1968,Closed,Withheld pending adv,2014-10-21 00:00:00
302643,3127/2/1 PART 7A,Korea - Political - General,A1838,"Correspondence files, multiple number series [Main correspondence files series of the agency]",1962 - 1962,1962,1962,Closed,Withheld pending adv,2014-11-24 00:00:00
302644,3127/2/1 PART 8A,Korea - Political - General,A1838,"Correspondence files, multiple number series [Main correspondence files series of the agency]",1962 - 1962,1962,1962,Closed,Withheld pending adv,2014-12-08 00:00:00
302648,3127/2/1 PART 10A,Korea - Political - General,A1838,"Correspondence files, multiple number series [Main correspondence files series of the agency]",1963 - 1963,1963,1963,Closed,Withheld pending adv,2014-11-24 00:00:00
302653,3125/2/1 PART 5,North Korea - Political,A1838,"Correspondence files, multiple number series [Main correspondence files series of the agency]",1961 - 1961,1961,1961,Closed,Withheld pending adv,2017-11-16 00:00:00
302655,3125/2/1 PART 7,North Korea - Political,A1838,"Correspondence files, multiple number series [Main correspondence files series of the agency]",1962 - 1966,1962,1966,Closed,Withheld pending adv,2017-11-17 00:00:00
302656,3125/2/1 PART 8,North Korea - Political,A1838,"Correspondence files, multiple number series [Main correspondence files series of the agency]",1966 - 1968,1966,1968,Closed,Withheld pending adv,2017-11-17 00:00:00
302658,3125/4/1 PART 2,North Korea - Economic,A1838,"Correspondence files, multiple number series [Main correspondence files series of the agency]",1964 - 1965,1964,1965,Closed,Withheld pending adv,2017-11-16 00:00:00
304326,1969/3072 ATTACHMENT 1,Wilfred Graham Burchett,A432,"Correspondence files, annual single number series [Main correspondence files series of the agency]",1954 - 1954,1954,1954,Closed,33(1)(a) | 33(1)(b) | Withheld pending adv,2011-12-08 00:00:00
304327,1969/3072 ATTACHMENT 2,Wilfred Graham Burchett,A432,"Correspondence files, annual single number series [Main correspondence files series of the agency]",1953 - 1954,1953,1954,Closed,33(1)(a) | 33(1)(b) | Withheld pending adv,2011-12-09 00:00:00
378370,1681/1,Reports by Secretary Department of Defence on visit abroad 1949. The restoration of the flow of United States classified information to Australia,A5954,"'The Shedden Collection' [Records collected by Sir Frederick Shedden during his career with the Department of Defence and in researching the history of Australian Defence Policy], two number series",1949 - 1949,1949,1949,Closed,33(1)(a) | 33(1)(b) | Withheld pending adv,2015-01-29 00:00:00
424788,169/12/5 PART 3,India. Defence. Military Aid,A1838,"Correspondence files, multiple number series [Main correspondence files series of the agency]",1963 - 1963,1963,1963,Closed,Withheld pending adv,2015-02-11 00:00:00
424789,169/12/5 PART 4,India. Defence. Military Aid,A1838,"Correspondence files, multiple number series [Main correspondence files series of the agency]",1963 - 1963,1963,1963,Closed,Withheld pending adv,2015-02-11 00:00:00
424791,169/12/5 PART 6,India. Defence. Military Aid,A1838,"Correspondence files, multiple number series [Main correspondence files series of the agency]",1963 - 1963,1963,1963,Closed,Withheld pending adv,2015-02-12 00:00:00
434279,1793/4,"Prime Minister's Visit Abroad, May 1952. Cabled Reports",A5954,"'The Shedden Collection' [Records collected by Sir Frederick Shedden during his career with the Department of Defence and in researching the history of Australian Defence Policy], two number series",1952 - 1952,1952,1952,Closed,Withheld pending adv,2014-08-27 00:00:00
440734,69/1/1/4/4 PART 12,USSR - Foreign policy - United Kingdom reports - Trends of Communist Propaganda and Policy,A1838,"Correspondence files, multiple number series [Main correspondence files series of the agency]",1965 - 1966,1965,1966,Closed,Withheld pending adv,2011-02-25 00:00:00
442995,25/301/508,United States - Australia security agreements. Information released through UK.,A816,"Correspondence files, multiple number series [Classified 301] [Main correspondence files series of the agency]",1951 - 1957,1951,1957,Closed,33(1)(a) | Withheld pending adv,2015-01-29 00:00:00
446185,25/301/505,Intelligence representation - Washington,A816,"Correspondence files, multiple number series [Classified 301] [Main correspondence files series of the agency]",1951 - 1955,1951,1955,Closed,Withheld pending adv,2015-02-02 00:00:00
449029,25/301/496,Exchange of Intelligence Information with United States,A816,"Correspondence files, multiple number series [Classified 301] [Main correspondence files series of the agency]",1949 - 1952,1949,1952,Closed,33(1)(a) | Withheld pending adv,1989-12-15 00:00:00
449030,25/301/608,Exchange of Defence Information between Canada and Australia,A816,"Correspondence files, multiple number series [Classified 301] [Main correspondence files series of the agency]",1954 - 1957,1954,1957,Closed,33(1)(a) | Withheld pending adv,2015-01-29 00:00:00
450919,1495/3/2/1/9,Antarctica. Australian interests. Legal position and administration. General policy. Jurisdiction.,A1838,"Correspondence files, multiple number series [Main correspondence files series of the agency]",1958 - 1970,1958,1970,Closed,Withheld pending adv,2011-07-08 00:00:00
453601,25/301/555,United States Intelligence - Report by JIB [Joint Intelligence Bureau] Representative - Washington,A816,"Correspondence files, multiple number series [Classified 301] [Main correspondence files series of the agency]",1953 - 1957,1953,1957,Closed,33(1)(a) | 33(1)(b) | Withheld pending adv,2003-08-13 00:00:00
459429,244/1/1,[Demolitions - General:] Emergency Demolitions - Bulk Oil Installations (Nov 1942),AWM54,"Written records, 1939-45 War",1942 - 1942,1942,1942,Closed,Withheld pending adv,2012-06-05 00:00:00
459431,244/1/2 PART 1,"[Demolitions - General:] Files dealing with the demolition programme, 8 Military District, after the war - Disposal of bombs and explosives, 1949-1950 [Part 1 of 3]",AWM54,"Written records, 1939-45 War",1946 - 1957,1946,1957,Closed,Withheld pending adv,2012-06-06 00:00:00
459432,244/2/20,"[Demolitions - Schemes:] Preparation for Demolition: Bridges and jetties, Eastern Command, Road and Railway Bridges, Liverpool, Georges River, Milperra, Illawarra, Wollongong, Broken Bay and Narrabeen (Jan 1942)",AWM54,"Written records, 1939-45 War",1942 - 1942,1942,1942,Closed,Withheld pending adv,2012-06-06 00:00:00
459437,244/2/26 PART 1,"[Demolitions - Schemes:] Correspondence, instructions, plans and reports in connection with the preparation of demolition charges by the Volunteer Defence Corps, in the Maryborough Area, [Part 1 of 15]",AWM54,"Written records, 1939-45 War",1942 - 1943,1942,1943,Closed,Withheld pending adv,2012-06-06 00:00:00
459438,244/2/26 PART 2,"[Demolitions - Schemes:] Correspondence, instructions, plans and reports in connection with the preparation of demolition charges by the Volunteer Defence Corps in the Maryborough Area [Part 2 of 15]",AWM54,"Written records, 1939-45 War",1942 - 1943,1942,1943,Closed,Withheld pending adv,2012-06-06 00:00:00
459439,244/2/26 PART 3,"[Demolitions - Schemes:] Correspondence, instructions, plans and reports in connection with the preparation of demolition charges by the Volunteer Defence Corps in the Victorian Area [Part 3 of 15]",AWM54,"Written records, 1939-45 War",1942 - 1943,1942,1943,Closed,Withheld pending adv,2012-06-06 00:00:00
459441,244/2/26 PART 4,"[Demolitions - Schemes:] Correspondence, instructions, plans and reports in connection with the preparation of demolition charges by the Volunteer Defence Corps in the Rockhampton, Monto, Mundubbera, Marybrough and Bundaberg Areas [Part 4 of 15]",AWM54,"Written records, 1939-45 War",1942 - 1943,1942,1943,Closed,Withheld pending adv,2012-06-06 00:00:00
459442,244/2/26 PART 5,"[Demolitions - Schemes:] Correspondence, instructions, plans and reports in connection with the preparation of demolition charges by the Volunteer Defence Corps in the Townsville, Mackay, St Lawrence Areas [Part 5 of 15]",AWM54,"Written records, 1939-45 War",1942 - 1943,1942,1943,Closed,Withheld pending adv,2012-06-06 00:00:00
459444,244/2/26 PART 6,"[Demolitions - Schemes:] Correspondence, instructions, plans and reports in connection with the preparation of demolition charges by the Volunteer Defence Corps in the Gympie Area [Part 6 of 15]",AWM54,"Written records, 1939-45 War",1942 - 1943,1942,1943,Closed,Withheld pending adv,2012-06-06 00:00:00
459445,244/2/26 PART 7,"[Demolitions - Schemes:] Correspondence, instructions, plans and reports in connection with the preparation of demolition charges by the Volunteer Defence Corps in the Marinda, Proserpine, Mackay Areas [Part 7 of 15]",AWM54,"Written records, 1939-45 War",1942 - 1943,1942,1943,Closed,Withheld pending adv,2012-06-06 00:00:00
459446,244/2/26 PART 8,"[Demolitions - Schemes:] Correspondence, instructions, plans and reports in connection with the preparation of demolition charges by the Volunteer Defence Corps in Charters Towers, Hughenden, Cloncurry Area [Part 8 of 15]",AWM54,"Written records, 1939-45 War",1942 - 1943,1942,1943,Closed,Withheld pending adv,2012-06-06 00:00:00
459447,244/2/26 PART 10,"[Demolitions - Schemes:] Demolition Reconnaissance Reports by 15 Battalion Volunteer Defence Corps, Rockhampton Area (Aug 1943) [Part 10 of 15]",AWM54,"Written records, 1939-45 War",1943 - 1943,1943,1943,Closed,Withheld pending adv,2012-06-06 00:00:00
459448,244/2/26 PART 11,[Demolitions - Schemes:] Demolition Reconnaissance Reports by 15 Battalion Volunteer Defence Corps in the Mackay Area (Sep 1943) [Part 11 of 15],AWM54,"Written records, 1939-45 War",1943 - 1943,1943,1943,Closed,Withheld pending adv,2012-06-06 00:00:00
459449,244/2/26 PART 12,[Demolitions - Schemes:] Demolition Reconnaissance Reports by 15 Battalion Volunteer Defence Corps in the Mackay Area of Queensland (Jun 1943) [Part 12 of 15],AWM54,"Written records, 1939-45 War",1943 - 1943,1943,1943,Closed,Withheld pending adv,2012-06-06 00:00:00
459450,244/2/26 PART 13,[Demolitions - Schemes:] Demolition Reconnaissance Reports by 15 Battalion Volunteer Defence Corps in the Sarina Area of Queensland (Jul 1943) [Part 13 of 15],AWM54,"Written records, 1939-45 War",1943 - 1943,1943,1943,Closed,Withheld pending adv,2012-06-06 00:00:00
459451,244/2/26 PART 14,[Demolitions - Schemes:] Demolition Reconnaissance Reports by 15 Battalion Volunteer Defence Corps in the Mackay Area of Queensland (May 1943) [Part 14 of 15],AWM54,"Written records, 1939-45 War",1943 - 1943,1943,1943,Closed,Withheld pending adv,2012-06-06 00:00:00
459452,244/2/26 PART 15,"[Demolitions - Schemes:] Demolition Reconnaissance Reports by 15 Battalion Volunteer Defence Corps, Location Queensland (Oct 1943) [Part 15 of 15]",AWM54,"Written records, 1939-45 War",1943 - 1943,1943,1943,Closed,Withheld pending adv,2012-06-06 00:00:00
459457,244/2/35,"[Demolitions - Schemes:] Specific directions and reports on Missima, Apinaipi, Robinson River Bulola. Preparations for demolitions of Kokoda Track. Report on demolition of Bulolo Gold Dredging Limited plants and equipment in New Guinea (Jul 1942)",AWM54,"Written records, 1939-45 War",1942 - 1942,1942,1942,Closed,Withheld pending adv,2012-06-08 00:00:00
459464,244/2/49,"[Demolitions - Schemes:] Demolition of aerodromes, Northern Command - Notes on commercial explosives (Mar-Apr 1942)",AWM54,"Written records, 1939-45 War",1942 - 1942,1942,1942,Closed,Withheld pending adv,2012-06-08 00:00:00
459466,244/3/5,"[Demolitions - Preparation:] Demolition Reconnaissance Report, 15 Battaion Volunteer Defence Corps, Queensland (Jun-Sep 1943)",AWM54,"Written records, 1939-45 War",1943 - 1943,1943,1943,Closed,Withheld pending adv,2012-06-08 00:00:00
459468,244/4/1,"[Demolitions - Equipment:] Hasty demolition calculations in the field, 1941. General Headquarters Middle East, produced by Engineer in Chief, Middle East Forces",AWM54,"Written records, 1939-45 War",1941 - 1941,1941,1941,Closed,Withheld pending adv,2012-06-08 00:00:00
460873,320/3/26,"[Enemy Equipment - Types:] Data of Japanese Equipment: Demolition of enemy artillery; Organization of Field Machine Cannon Company, Fixed AA Artillery Unit, Heavy Gun Battalion, Search Light Battery; Types of guns used by Japan; Artillery, general",AWM54,"Written records, 1939-45 War",1943 - 1944,1943,1944,Closed,Withheld pending adv,2012-06-08 00:00:00
460980,320/3/58,"[Enemy Equipment - Types:] Japanese Demolition Clocks - Discovered on Luzon, during operations",AWM54,"Written records, 1939-45 War",1945 - 1945,1945,1945,Closed,Withheld pending adv,2012-06-08 00:00:00
463609,2367/2,O/S [Overseas] Travel - DSB [Defence Signal Branch] Programme,A5954,"'The Shedden Collection' [Records collected by Sir Frederick Shedden during his career with the Department of Defence and in researching the history of Australian Defence Policy], two number series",1947 - 1956,1947,1956,Closed,Withheld pending adv,2015-12-08 00:00:00
464674,2355/4,Major Genera] Sir K. Strong - Discussions with ANZAM Defence Committee and Secretary's personal note of discussions,A5954,"'The Shedden Collection' [Records collected by Sir Frederick Shedden during his career with the Department of Defence and in researching the history of Australian Defence Policy], two number series",1956 - 1956,1956,1956,Closed,Withheld pending adv,2016-08-08 00:00:00
464680,2355/2,"Co-operation in British Commonwealth Defence - exchange of JIC [Joint Intelligence Committee] papers between Canada and Australia and United Kingdom, New Zealand and Australia",A5954,"'The Shedden Collection' [Records collected by Sir Frederick Shedden during his career with the Department of Defence and in researching the history of Australian Defence Policy], two number series",1954 - 1956,1954,1956,Closed,Withheld pending adv,2017-01-17 00:00:00
464681,2355/3,[portion of title exempt] Political assessments for External Affairs. [Intelligence co-operation].,A5954,"'The Shedden Collection' [Records collected by Sir Frederick Shedden during his career with the Department of Defence and in researching the history of Australian Defence Policy], two number series",1956 - 1956,1956,1956,Closed,Withheld pending adv,2017-09-13 00:00:00
470972,11/301/776,Prime Minister's discussions in London January 1951,A816,"Correspondence files, multiple number series [Classified 301] [Main correspondence files series of the agency]",1951 - 1951,1951,1951,Closed,33(1)(a) | 33(1)(b) | Withheld pending adv,2011-07-05 00:00:00
494924,VOLUME 8/AGENDUM 355,Antarctica - Present Position. (Decision No 445).,A5818,Seventh Menzies Ministry - copies of Cabinet submissions and associated decisions (first series) [1958-1961],1959 - 1959,1959,1959,Closed,Withheld pending adv,2012-06-21 00:00:00
495005,VOLUME 8/AGENDUM 382,Laos. (Decision No 442),A5818,Seventh Menzies Ministry - copies of Cabinet submissions and associated decisions (first series) [1958-1961],1959 - 1959,1959,1959,Closed,Withheld pending adv,2012-06-21 00:00:00
495011,VOLUME 8/AGENDUM 384,Laos:Insurgency Situation - Current Intelligence Report by Joint Intelligence Committee (Australia). (No Decision),A5818,Seventh Menzies Ministry - copies of Cabinet submissions and associated decisions (first series) [1958-1961],1959 - 1959,1959,1959,Closed,Withheld pending adv,2012-06-21 00:00:00
495034,VOLUME 8/AGENDUM 391,SEATO Military Planning to Counter Communist Insurgency in Laos. (Decision No 450),A5818,Seventh Menzies Ministry - copies of Cabinet submissions and associated decisions (first series) [1958-1961],1959 - 1959,1959,1959,Closed,Withheld pending adv,2012-06-21 00:00:00
495085,VOLUME 8/AGENDUM 400,Antarctic. (Decision No 462),A5818,Seventh Menzies Ministry - copies of Cabinet submissions and associated decisions (first series) [1958-1961],1959 - 1959,1959,1959,Closed,Withheld pending adv,2012-06-21 00:00:00
504061,35/14/2,LHQ Chemical Warfare Training Unit (August-September 1945),AWM52,"2nd AIF (Australian Imperial Force) and CMF (Citizen Military Forces) unit war diaries, 1939-45 War",1945 - 1945,1945,1945,Closed,Withheld pending adv,2012-06-08 00:00:00
507386,5/28/2 PART 1,2/1 Chemical Warfare Laboratory - [Known as 2/1 Australian Mobile Anti Gas Laboratory until January 1943],AWM52,"2nd AIF (Australian Imperial Force) and CMF (Citizen Military Forces) unit war diaries, 1939-45 War",Sep 1942 - Dec 1942,1942,1942,Closed,Withheld pending adv,2012-06-08 00:00:00
510018,14/301/412,Planning for co-operation in British Commonwealth defence (from conclusions of Council of Defence 1950),A816,"Correspondence files, multiple number series [Classified 301] [Main correspondence files series of the agency]",1950 - 1951,1950,1951,Closed,33(1)(a) | 33(1)(b) | Withheld pending adv,2015-02-09 00:00:00
510254,1626/5,Strategical planning in relation to co-operation in British Commonwealth defence. Visit of United Kingdom planning team.,A5954,"'The Shedden Collection' [Records collected by Sir Frederick Shedden during his career with the Department of Defence and in researching the history of Australian Defence Policy], two number series",1949 - 1949,1949,1949,Closed,Withheld pending adv,2017-12-06 00:00:00
510402,179/1/16,"[Chemical Warfare - General:] Allied Translator and Interpreter Section, South West Pacific Area, Enemy Publications - ""Organisation of Chemical Warfare""",AWM54,"Written records, 1939-45 War",1944 - 1944,1944,1944,Closed,Withheld pending adv,2012-06-05 00:00:00
510403,179/1/17,"[Chemical Warfare - General:] Report on information gained from Japanese prisoners of war: 1) Japanese civilians defence against chemical attack; 2) Report prepared by 42nd United States Chemical Laboratory Company, on Japanese material captured at Milne Bay",AWM54,"Written records, 1939-45 War",1942 - 1944,1942,1944,Closed,Withheld pending adv,2012-06-05 00:00:00
510405,179/1/18,"[Chemical Warfare - General:] New Guinea Force: Chemical Warfare Summaries, Nos 4,5 and 6",AWM54,"Written records, 1939-45 War",1943 - 1944,1943,1944,Closed,Withheld pending adv,2012-06-05 00:00:00
510406,179/1/19 PART 1,"[Chemical Warfare - General:] Intelligence Summaries, Apr 1942 [Part 1 of 35]",AWM54,"Written records, 1939-45 War",1942 - 1942,1942,1942,Closed,Withheld pending adv,2012-06-05 00:00:00
510407,179/1/19 PART 2,"[Chemical Warfare - General:] Intelligence Summaries, May 1942 [part 2 of 35]",AWM54,"Written records, 1939-45 War",1942 - 1942,1942,1942,Closed,Withheld pending adv,2012-06-05 00:00:00
510408,179/1/19 PART 3,"[Chemical Warfare - General:] Intelligence Summaries, Jun 1942 [Part 3 of 35]",AWM54,"Written records, 1939-45 War",1942 - 1942,1942,1942,Closed,Withheld pending adv,2012-06-05 00:00:00
510409,179/1/19 PART 4,"[Chemical Warfare - General:] Intelligence Summaries, Jul 1942 [Part 4 of 35]",AWM54,"Written records, 1939-45 War",1942 - 1942,1942,1942,Closed,Withheld pending adv,2012-06-05 00:00:00
510410,179/1/19 PART 5,"[Chemical Warfare - General:] Intelligence Summaries, Aug-Sep 1942 [Part 5 of 35]",AWM54,"Written records, 1939-45 War",1942 - 1942,1942,1942,Closed,Withheld pending adv,2012-06-05 00:00:00
510411,179/1/19 PART 6,"[Chemical Warfare - General:] Intelligence Summaries, Oct-Nov 1942 [Part 6 of 35]",AWM54,"Written records, 1939-45 War",1942 - 1942,1942,1942,Closed,Withheld pending adv,2012-06-05 00:00:00
510413,179/1/19 PART 7,"[Chemical Warfare - General:] Intelligence Summaries, Dec 1942 [Part 7 of 35]",AWM54,"Written records, 1939-45 War",1942 - 1942,1942,1942,Closed,Withheld pending adv,2012-06-05 00:00:00
510414,179/1/19 PART 8,"[Chemical Warfare - General:] Intelligence Summaries, Jan 1943 [Part 8 of 35]",AWM54,"Written records, 1939-45 War",1943 - 1943,1943,1943,Closed,Withheld pending adv,2012-06-06 00:00:00
510415,179/1/19 PART 9,"[Chemical Warfare - General:] Intelligence Summaries, Feb 1943 [Part 9 of 35]",AWM54,"Written records, 1939-45 War",1943 - 1943,1943,1943,Closed,Withheld pending adv,2012-06-06 00:00:00
510416,179/1/19 PART 10,"[Chemical Warfare - General:] Intelligence Summaries, Mar 1943 [Part 10 of 35]",AWM54,"Written records, 1939-45 War",1943 - 1943,1943,1943,Closed,Withheld pending adv,2012-06-06 00:00:00
510417,179/1/19 PART 11,"[Chemical Warfare - General:] Intelligence Summaries, Apr 1943 [Part 11 of 35]",AWM54,"Written records, 1939-45 War",1943 - 1943,1943,1943,Closed,Withheld pending adv,2012-06-06 00:00:00
510418,179/1/19 PART 12,"[Chemical Warfare - General:] Intelligence Summaries, May 1943 [Part 12 of 35]",AWM54,"Written records, 1939-45 War",1943 - 1943,1943,1943,Closed,Withheld pending adv,2012-06-06 00:00:00
